admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat_type,taxoncode,previously_obs
Anti,,Anti 1,Anti-0072,Forest,2018,2018-05-23,10:01:00,10:11:00,Elizabeth Oswald,1,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,Light Breeze (4-7 Mph) Wind Felt On Face,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0072,Forest,2018,2018-05-23,10:01:00,10:11:00,Elizabeth Oswald,1,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,Light Breeze (4-7 Mph) Wind Felt On Face,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0072,Forest,2018,2018-05-23,10:01:00,10:11:00,Elizabeth Oswald,1,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,Eabl,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,Light Breeze (4-7 Mph) Wind Felt On Face,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0072,Forest,2018,2018-05-23,10:01:00,10:11:00,Elizabeth Oswald,1,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,263793.0,Unch,False,False,26.1000003814697,61.2000007629395,Clear Or Few Clouds,Light Breeze (4-7 Mph) Wind Felt On Face,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 Min,Calling,<= 50 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 Min,Calling,<= 50 Meters,False,Undetermined,Hairy Woodpecker,Picoides Villosus,178262.0,85739.0,Hawo,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 Min,Calling,<= 50 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 Min,Calling,50 - 100 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 Min,Singing,50 - 100 Meters,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 Min,Singing,50 - 100 Meters,False,Undetermined,Yellow-Throated Vireo,Vireo Flavifrons,179009.0,93573.0,Ytvi,False,True,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 1,Anti-0092,Forest,2018,2018-05-24,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,14.0,87.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 Min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 Min,Singing,<= 50 Meters,False,Undetermined,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 Min,Calling,<= 50 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,Cach,False,True,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 Min,Calling,<= 50 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 Min,Visualization,50 - 100 Meters,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,Bars,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 Min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0190,Forest,2018,2018-05-24,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 Min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,27.2999992370605,52.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,7.5 - 10 Min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 Min,Singing,50 - 100 Meters,False,Undetermined,American Goldfinch,Spinus Tristis,179236.0,95300.0,Amgo,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 Min,Calling,<= 50 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 Min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 Min,Visualization,<= 50 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0194,Forest,2018,2018-05-24,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,23.7999992370605,57.9000015258789,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 Min,Visualization,<= 50 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0200,Forest,2018,2018-05-24,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.2000007629395,68.5999984741211,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,Revi,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla Mustelina,179777.0,87156.0,Woth,True,True,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,7.5 - 10 Min,Calling,50 - 100 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 Min,Calling,<= 50 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,Piwo,False,False,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
Anti,,Anti 2,Anti-0206,Forest,2018,2018-05-24,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,26.5,68.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Forest,,
